CategoryID	CategoryName	Name	Value	MinValues	MaxValues	SelectionMode	VariationSpecifics	ParentName	ParentValue
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Keilwerth	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	KEIPER	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Kilberry	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	King	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Kingsley	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Kohlert	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Larilee	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Le Blanc	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Légère Reeds	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	LMI	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Lyons	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Martin	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	McCallum	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Moeck	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Mollenhauer	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Odyssey	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Otto Link	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Patricola	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Pearl	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Peripole	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Pettigrew	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Rico	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Roosebeck	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Rosewood	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Royal Stewart	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	SCHOTT	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Schreiber	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Selmer	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Stephanhouser	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Suzuki	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Taishan	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	The Music Group	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Thomann	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Trevor James	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Trophy	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	TUDOR	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Vandoren	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Venus	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Verne	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	vidaXL	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Ward & Winterbourn	1	1	FreeText	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Brand	Wurlitzer	1	1	FreeText	Disabled	
