ItemID,EndTime,ViewItemURLForNaturalSearch,ListingType,Location,GalleryURL,PictureURL,PrimaryCategoryID,PrimaryCategoryName,BidCount,ListingStatus,TimeLeft,Title,Country,AutoPay,ConditionID,ConditionDisplayName,GlobalShipping,ConditionDescription,ConvertedCurrentPrice-_currencyID,ConvertedCurrentPrice-value,ItemSpecifics,ItemSpecifics-Brand,ItemSpecifics-Type,ItemSpecifics-Skill Level,ItemSpecifics-Body Finish,ItemSpecifics-Body Material,ItemSpecifics-Key Finish,ItemSpecifics-Custom Bundle,ItemSpecifics-Modified Item,ItemSpecifics-Modified Description,ItemSpecifics-Country/Region of Manufacture,QuantityAvailableHint,QuantityThreshold,BuyItNowAvailable,ConvertedBuyItNowPrice-_currencyID,ConvertedBuyItNowPrice-value,ItemSpecifics-NameValueList-Name,ItemSpecifics-NameValueList-Value,DiscountPriceInfo-OriginalRetailPrice-_currencyID,DiscountPriceInfo-OriginalRetailPrice-value,DiscountPriceInfo-PricingTreatment,DiscountPriceInfo-SoldOneBay,DiscountPriceInfo-SoldOffeBay
143402372017,2020-08-04T18:22:31.000Z,https://www.ebay.com/itm/Unison-500L-alto-saxophone-/143402372017,FixedPriceItem,"Daly City, California",https://thumbs2.ebaystatic.com/pict/1434023720178080_1.jpg,"['https://i.ebayimg.com/00/s/ODIwWDEwODA=/z/bE4AAOSwPfBdl4jE/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/TjkAAOSw0w9dl4jW/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/ODEwWDEwODA=/z/TnwAAOSwr8Rdl4jk/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/K6cAAOSwqzFdl4jy/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/ODMyWDEwODA=/z/nloAAOSwUaBdl4j6/$_32.JPG?set_id=880000500F']",16231,Musical Instruments & Gear:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT6H13M49S,Unison 500L alto saxophone,US,false,3000,Used,,,USD,675.0,"{'Body Material': 'Yellow Brass', 'Brand': 'Unison', 'Type': 'Alto', 'Body Finish': 'Brass Lacquer', 'Key Finish': 'Faux Pearl'}",Unison,Alto,,Brass Lacquer,Yellow Brass,Faux Pearl,,,,,,,,,,,,,,,,
313160512944,2020-08-04T18:22:44.000Z,https://www.ebay.com/itm/Yamaha-YAS-200ADII-Advantage-Standard-Eb-Alto-Saxophone-beginner-intermediate-/313160512944,Chinese,"Council Grove, Kansas",https://thumbs1.ebaystatic.com/pict/3131605129448080_1.jpg,"['https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/pbEAAOSwmy1fHHAE/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/h0MAAOSwylVfHHCF/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/d0UAAOSwl~hfHHDx/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/H0kAAOSw3HdfHHEM/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/jhIAAOSwE-tfHHE2/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/5X4AAOSwFKlfHHFb/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/YUkAAOSwxuBfHHGP/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/jb8AAOSwd3FfHHGr/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/A40AAOSwsq5fHHHk/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/iMUAAOSwvdxfHHIK/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/1eYAAOSwHNVfHHI~/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/wPQAAOSw0FJfHHKM/$_32.JPG?set_id=880000500F']",16231,Musical Instruments & Gear:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT6H14M1S,Yamaha YAS-200ADII Advantage Standard Eb Alto Saxophone beginner or intermediate,US,true,3000,Used,,,USD,400.0,"{'Skill Level': 'Intermediate', 'Brand': 'Yamaha', 'Type': 'Alto', 'Key Finish': 'Nickel-Plated', 'Body Material': 'Yellow Brass', 'Body Finish': 'Clear Lacquer', 'MPN': 'YAS200ADII'}",Yamaha,Alto,Intermediate,Clear Lacquer,Yellow Brass,Nickel-Plated,,,,,,,true,USD,1200.0,,,,,,,
183714677781,2020-08-04T18:27:22.000Z,https://www.ebay.com/itm/BAM-France-Alto-Saxophone-Model-Saint-Germain-Trekking-SG3021SB-Brand-New-/183714677781,FixedPriceItem,Amsterdam,https://thumbs2.ebaystatic.com/pict/1837146777818080_1.jpg,"['https://i.ebayimg.com/00/s/MTE1MVg3Njg=/z/KvMAAOSwBz1cfW3M/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTE1MVg3Njg=/z/otcAAOSwobJcfW3K/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTE1MVg3Njg=/z/m1sAAOSw~ShcfW3N/$_57.JPG?set_id=8800005007']",16231,Musical Instruments & Gear:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT6H18M38S,BAM France Alto Saxophone - Model Saint Germain Trekking SG3021SB - Brand New,NL,false,1000,New,,,USD,379.0,"{'Country/Region of Manufacture': 'France', 'Type': 'Saint Germain Trekking SG3021SB', 'MPN': 'Does Not Apply', 'Brand': 'BAM', 'UPC': '3760277058162'}",BAM,Saint Germain Trekking SG3021SB,,,,,,,,France,,,,,,,,,,,,
123999386464,2020-08-04T18:35:49.000Z,https://www.ebay.com/itm/VINTAGE-Alto-saxophone-/123999386464,FixedPriceItem,"Brooklyn, New York",https://thumbs1.ebaystatic.com/pict/1239993864648080_1.jpg,"['https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/WdoAAOSwLPpd5~nm/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/0ZsAAOSwgFRd5~pK/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/v-QAAOSwITRd5~pB/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/4aoAAOSwPFBd5~oO/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/z2YAAOSwai5d5~ny/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/bWoAAOSwPGBd5~pS/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/WMoAAOSw99Rd5~oq/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/MIAAAOSwkYld5~o1/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/8GoAAOSwOIpd5~n8/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/TX4AAOSwZb9d5~n~/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/FiEAAOSwthpd6Cuy/$_57.JPG?set_id=8800005007']",16231,Musical Instruments & Gear:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT6H27M5S,VINTAGE Alto saxophone,US,false,3000,Used,true,,USD,500.0,"{'Type': 'Alto', 'Brand': 'Unbranded'}",Unbranded,Alto,,,,,,,,,,,,,,,,,,,,
153402538243,2020-08-04T18:44:42.000Z,https://www.ebay.com/itm/BAM-France-Alto-Saxophone-Model-STAGE-STAGE4111IN-Black-Sabbath-Brand-New-/153402538243,FixedPriceItem,Amsterdam,https://thumbs4.ebaystatic.com/pict/1534025382438080_1.jpg,"['https://i.ebayimg.com/00/s/NzAwWDcwMA==/z/SsYAAOSwmU1cfXGz/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/NzAwWDcwMA==/z/bgEAAOSwkClcfXG1/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/NzAwWDcwMA==/z/PzMAAOSwjCVcfXG5/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/NzAwWDcwMA==/z/lvAAAOSwgPVcfXG6/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/NzAwWDcwMA==/z/46UAAOSwQ45cfXG2/$_57.JPG?set_id=8800005007']",16231,Musical Instruments & Gear:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT6H35M57S,BAM France Alto Saxophone - Model STAGE - STAGE4111IN Black Sabbath - Brand New,NL,false,1000,New,,,USD,349.0,"{'Country/Region of Manufacture': 'France', 'Type': 'STAGE4111IN Black Sabbath', 'MPN': 'Does Not Apply', 'Brand': 'BAM', 'Skill Level': 'Professional', 'UPC': 'Does not apply'}",BAM,STAGE4111IN Black Sabbath,Professional,,,,,,,France,,,,,,,,,,,,
363060636303,2020-08-04T18:49:00.000Z,https://www.ebay.com/itm/Yamaha-YAS-580AL-Allegro-Alto-Saxophone-2015-Brass-/363060636303,Chinese,"Lubbock, Texas",https://thumbs4.ebaystatic.com/pict/3630606363038080_1.jpg,"['https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/sUkAAOSwVe5fIHCm/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/I74AAOSwR5BfIHCz/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/NvEAAOSwlDNfIHDc/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/IS0AAOSw2XhfIHHS/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/5fAAAOSw6DtfIHDj/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/d5sAAOSwokBfIHD1/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Vk8AAOSw6VJfIHGD/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/WJ4AAOSw5i1fIHGH/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/OLMAAOSwj3lfIHFs/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/w48AAOSwq8hfIHGY/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/F2IAAOSwEuBfIHGL/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/EHwAAOSwCQJfIHGj/$_32.JPG?set_id=880000500F']",16231,Musical Instruments & Gear:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT6H40M14S,Yamaha YAS-580AL Allegro Alto Saxophone 2015 Brass,US,true,3000,Used,,,USD,1000.0,"{'Body Material': 'Brass', 'Brand': 'Yamaha', 'Body Finish': 'Gold Lacquer', 'Type': 'Alto', 'Skill Level': 'Intermediate'}",Yamaha,Alto,Intermediate,Gold Lacquer,Brass,,,,,,,,true,USD,1500.0,,,,,,,
203012100658,2020-08-04T18:49:39.000Z,https://www.ebay.com/itm/BARITONE-SAXOPHONE-B-S-WELTKLANG-/203012100658,FixedPriceItem,Chisinau,https://thumbs3.ebaystatic.com/pict/2030121006588080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFg4MDA=/z/ijQAAOSwONddnwHs/$_57.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMDkw/z/238AAOSwdQFdnwHu/$_57.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMDE2/z/qOUAAOSw~qRdnwHx/$_57.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg4MDI=/z/7-kAAOSw5~ldnwH3/$_57.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMDE2/z/8ogAAOSwPfBdnwHw/$_57.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMDc2/z/yHUAAOSwwghdnwH0/$_57.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg3NDY=/z/EBIAAOSw8G1dnwH2/$_57.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg2OTQ=/z/lYEAAOSwcaZdnwHy/$_57.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMDky/z/gi0AAOSwA5RdnwH7/$_57.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Fy4AAOSwglldnwH5/$_57.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/7dsAAOSwg8FeK8zx/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Dw8AAOSwDYZeK8z-/$_57.JPG?set_id=8800005007']",16231,Musical Instruments & Gear:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT6H40M52S,BARITONE SAXOPHONE (B&S) WELTKLANG,MD,false,7000,For parts or not working,,For parts only!,USD,1199.0,"{'Body Material': 'Silver-Plated', 'Brand': 'B&S', 'Model': 'WELTKLANG', 'Body Finish': 'Silver-Plated', 'Key Finish': 'Silver-Plated'}",B&S,,,Silver-Plated,Silver-Plated,Silver-Plated,,,,,,,,,,,,,,,,
153402543959,2020-08-04T18:50:05.000Z,https://www.ebay.com/itm/BAM-France-Alto-Saxophone-Model-STAGE-STAGE4111IG-Grey-Thunder-Brand-New-/153402543959,FixedPriceItem,Amsterdam,https://thumbs4.ebaystatic.com/pict/1534025439598080_1.jpg,"['https://i.ebayimg.com/00/s/NzAwWDcwMA==/z/4A0AAOSwzsNcfXK5/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/NzAwWDcwMA==/z/DfMAAOSwd5lcfXK0/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/NzAwWDcwMA==/z/8ewAAOSwbX5cfXK1/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/NzAwWDcwMA==/z/siEAAOSw~2xcfXK3/$_57.JPG?set_id=8800005007']",16231,Musical Instruments & Gear:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT6H41M17S,BAM France Alto Saxophone - Model STAGE - STAGE4111IG Grey Thunder - Brand New,NL,false,1000,New,,,USD,349.0,"{'Country/Region of Manufacture': 'France', 'Type': 'STAGE4111IG Grey Thunder', 'MPN': 'Does Not Apply', 'Brand': 'BAM', 'Skill Level': 'Professional', 'UPC': 'Does not apply'}",BAM,STAGE4111IG Grey Thunder,Professional,,,,,,,France,,,,,,,,,,,,
233639567886,2020-08-04T19:00:44.000Z,https://www.ebay.com/itm/Selmer-Bundy-II-Alto-Saxophone-Made-USA-Case-Mouthpiece-/233639567886,FixedPriceItem,"Terre Haute, Indiana",https://thumbs3.ebaystatic.com/pict/2336395678868080_1.jpg,"['https://i.ebayimg.com/00/s/MTE2MlgxNjAw/z/rdAAAOSwr4RfANBg/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/ODEwWDE2MDA=/z/nBIAAOSwKZhfANBi/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTEwOFgxNjAw/z/wc4AAOSwJBVfANBl/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg5NDY=/z/wMkAAOSwjO5fANBn/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg5MTQ=/z/b0MAAOSwktpfANBq/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMTI2/z/R-cAAOSwVZFfANBs/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxNTAy/z/qnIAAOSw4jRfANBv/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTQxNFgxNjAw/z/omkAAOSwFIJfANBy/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxNDcy/z/I34AAOSw~ypfANB2/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTUzOFgxNjAw/z/20kAAOSwBf1fANB5/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg2MDg=/z/qy0AAOSwqhtfANB7/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/iocAAOSwJRtfANB~/$_12.JPG?set_id=880000500F']",16231,Musical Instruments & Gear:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT6H51M55S,Selmer Bundy II Alto Saxophone Made In USA With Case & Mouthpiece,US,true,3000,Used,true,,USD,299.0,"{'Brand': 'Bundy', 'Type': 'Alto', 'Body Finish': 'Brass Lacquer', 'Country/Region of Manufacture': 'United States', 'MPN': 'Does Not Apply', 'UPC': 'Does not apply'}",Bundy,Alto,,Brass Lacquer,,,,,,United States,,,,,,,,,,,,
283961975576,2020-08-04T19:31:03.000Z,https://www.ebay.com/itm/Vintage-King-Zephyr-Tenor-Sax-1964xx-gold-brass-/283961975576,Chinese,"Escondido, California",https://thumbs1.ebaystatic.com/pict/2839619755768080_1.jpg,"['https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/gM4AAOSwMK5fIHd1/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/ytEAAOSwRqJfIHd6/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/7rwAAOSwHAdfIHeH/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/oyYAAOSwoPdfIHeV/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/ZDAAAOSw5i1fIHef/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/fOMAAOSwf~dfIHet/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/chcAAOSwfFRfIHe1/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/ZZcAAOSwh4ZfIHfJ/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/3J0AAOSwpJhfIHfT/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/pxIAAOSw2VpfIHff/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/6fIAAOSwgwpfIHfz/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/A5QAAOSwRaNfIHgD/$_57.JPG?set_id=8800005007']",16231,Musical Instruments & Gear:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT7H22M13S,Vintage King Zephyr Tenor Sax #1964xx gold brass,US,false,3000,Used,,Has no visible damage or repairs.   No dents on the bottom or anywhere.  All keys work freely.   Looks like a lot of the pads have been replaced at different times.  Pads look in ok condition.   Selling AS_IS so it has not been play tested or checked for leaks.   Lacquer seems to be at about 55% and appears to be original.   I see a lot of springs look newish too.    This is a good condition Zephyr perfect for someone who wants to refurbish and play.    Has original case I believe.  Case is in good condition considering age.  .,USD,1500.0,"{'Country/Region of Manufacture': 'United States', 'Body Finish': 'Gold Lacquer', 'Type': 'Tenor', 'MPN': '242482', 'Key Finish': 'Brass', 'Body Material': 'Brass', 'Brand': 'King', 'Skill Level': 'Professional', 'UPC': 'Does not apply'}",King,Tenor,Professional,Gold Lacquer,Brass,Brass,,,,United States,,,,,,,,,,,,
133402406849,2020-08-04T19:35:59.000Z,https://www.ebay.com/itm/Indiana-Martin-Elkart-Saxophone-Musical-Instrument-Sax-Case-Bundle-/133402406849,FixedPriceItem,"Orangevale, California",https://thumbs2.ebaystatic.com/pict/1334024068498080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/Jj0AAOSwxkdesGkP/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwOVgxNjAw/z/U00AAOSwaThesGkd/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/O-YAAOSwFlhesGkx/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/8AIAAOSwAM5esGlx/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/aNcAAOSwpeVesGmC/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/S4gAAOSwwjVesGmU/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/lQIAAOSwVkVesGmy/$_32.JPG?set_id=880000500F']",16231,Musical Instruments & Gear:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT7H27M8S,The Indiana by Martin Elkart Saxophone Musical Instrument Sax + Case Bundle,US,false,3000,Used,,,USD,3000.0,"{'Brand': 'Indian Martin', 'MPN': 'Does Not Apply'}",Indian Martin,,,,,,,,,,,,,,,,,,,,,
154024492758,2020-08-04T19:51:34.000Z,https://www.ebay.com/itm/Liberty-Selmer-LAS100-Alto-Saxophone-/154024492758,Chinese,"Manassas, Virginia",https://thumbs3.ebaystatic.com/pict/1540244927588080_1.jpg,"['https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/KFsAAOSws95fDggJ/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/91oAAOSwa09fDggK/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/MYoAAOSwpDNfDggL/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/O2sAAOSwowJfDggM/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/5roAAOSwjldfDggK/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/rp0AAOSw0uxfDggK/$_32.JPG?set_id=880000500F']",16231,Musical Instruments & Gear:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT7H42M42S,Liberty by Selmer LAS100 Alto Saxophone,US,false,3000,Used,,,USD,200.0,"{'Brand': 'Selmer', 'Body Finish': 'Gold Lacquer', 'Type': 'Alto'}",Selmer,Alto,,Gold Lacquer,,,,,,,,,true,USD,400.0,,,,,,,
383653828461,2020-08-04T19:55:45.000Z,https://www.ebay.com/itm/Chateau-Brand-Alto-Saxophone-/383653828461,Chinese,"Wichita, Kansas",https://thumbs2.ebaystatic.com/pict/3836538284618080_1.jpg,"['https://i.ebayimg.com/00/s/MTIyMFgxNjAw/z/PnYAAOSwOpdetGYQ/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTQzM1gxNjAw/z/cVkAAOSwWVNetGYU/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTM0N1gxNjAw/z/9O8AAOSwOKNetGYY/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFg5MzM=/z/GFIAAOSwzUJetGYb/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFgxMDA1/z/UvUAAOSw5rFetGYf/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFgxMDcw/z/MSYAAOSwb05etGYi/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFgxMDYx/z/KQUAAOSwZ11etGYl/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFg5ODU=/z/xtIAAOSw97hetGYo/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFgxMjY3/z/wTcAAOSw709etGYs/$_57.JPG?set_id=8800005007']",16231,Musical Instruments & Gear:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT7H46M52S,Chateau Brand Alto Saxophone!!,US,false,3000,Used,,,USD,348.44,"{'Type': 'Alto', 'MPN': 'VCH-800L', 'Brand': 'Chateau', 'Skill Level': 'Professional', 'UPC': 'Does not apply'}",Chateau,Alto,Professional,,,,,,,,,,,,,,,,,,,
184317669039,2020-08-04T20:03:34.000Z,https://www.ebay.com/itm/Musikwerks-Gold-Lacquer-Tenor-Saxophone-Intermediate-Level-New-w-Shop-Warranty-/184317669039,FixedPriceItem,"Merrick, New York",https://thumbs4.ebaystatic.com/pict/1843176690398080_1.jpg,['https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/AbkAAOSwku9e2VOY/$_1.JPG?set_id=880000500F'],16231,Musical Instruments & Gear:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT7H54M40S,Musikwerks-Gold Lacquer Tenor Saxophone-Intermediate Level-New-w/Shop Warranty!,US,false,1000,New,,,USD,1799.0,"{'Brand': 'Musikwerks', 'MPN': 'MTSGL', 'Body Finish': 'Gold Lacquer', 'Body Material': 'Brass', 'Skill Level': 'Intermediate', 'UPC': 'Does not apply'}",Musikwerks,,Intermediate,Gold Lacquer,Brass,,,,,,,,,,,,,,,,,
164311321035,2020-08-04T20:12:36.000Z,https://www.ebay.com/itm/Vintage-1924-25-Martin-Alto-Saxophone-/164311321035,Chinese,"Clear Spring, Maryland",https://thumbs4.ebaystatic.com/pict/1643113210358080_1.jpg,"['https://i.ebayimg.com/00/s/MTEwNVgxNjAw/z/H8kAAOSwGY5fIIJl/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTQzMlgxNjAw/z/9zoAAOSwYHZfIIJy/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/cq8AAOSwoLpfIIKD/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/KRQAAOSwugtfIILC/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTU2MFgxNjAw/z/YOAAAOSwx8xfIIKd/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFgxMjk4/z/yJ0AAOSwEVBfIIKx/$_57.JPG?set_id=8800005007']",16231,Musical Instruments & Gear:Wind & Woodwind:Band & Orchestral:Saxophones,1,Active,PT8H3M41S,Vintage 1924-25 Martin Alto Saxophone,US,false,2500,Seller refurbished,true,,USD,399.0,"{'Country/Region of Manufacture': 'United States', 'Body Finish': 'Silver', 'Type': 'Alto', 'Key Finish': 'Silver-Plated', 'Brand': 'Martin', 'Skill Level': 'Professional'}",Martin,Alto,Professional,Silver,,Silver-Plated,,,,United States,,,,,,,,,,,,
