ItemID,EndTime,ViewItemURLForNaturalSearch,ListingType,Location,GalleryURL,PictureURL,PrimaryCategoryID,PrimaryCategoryName,BidCount,ListingStatus,TimeLeft,Title,Country,AutoPay,ConditionID,ConditionDisplayName,GlobalShipping,ConvertedCurrentPrice-_currencyID,ConvertedCurrentPrice-value,ItemSpecifics,ItemSpecifics-Brand,ItemSpecifics-Type,ItemSpecifics-Skill Level,ItemSpecifics-Body Finish,ItemSpecifics-Body Material,ItemSpecifics-Key Finish,ItemSpecifics-Custom Bundle,ItemSpecifics-Modified Item,ItemSpecifics-Modified Description,ItemSpecifics-Country/Region of Manufacture,ConditionDescription,ItemSpecifics-NameValueList-Name,ItemSpecifics-NameValueList-Value,QuantityAvailableHint,QuantityThreshold,BuyItNowAvailable,ConvertedBuyItNowPrice-_currencyID,ConvertedBuyItNowPrice-value,postalCode,location
333644656345,2020-07-14T16:35:03.000Z,https://www.ebay.com/itm/VINTAGE-ADOLPHE-SAXE-TENOR-SAXOPHONE-LATE-1920s-/333644656345,Chinese,London,https://thumbs2.ebaystatic.com/pict/3336446563458080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/IBYAAOSw--NesD~r/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/JxoAAOSwrBResD~w/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/Jl0AAOSwW21esD~1/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/OqsAAOSwWdResD~8/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/DmkAAOSw~K5esEAC/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/gm8AAOSw6npesEAH/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/tV0AAOSwFiZesEAM/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/Bv4AAOSw86desEAT/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/5bAAAOSwNZNesEAZ/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/mAYAAOSwLg1esEAf/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/nNIAAOSwEIdesEAj/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/gu4AAOSwweZesEAo/$_57.JPG?set_id=8800005007']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT1H59M51S,VINTAGE ADOLPHE SAXE TENOR SAXOPHONE - LATE 1920s,GB,false,3000,Used,,USD,1514.1,"{'Modified Item': 'No', 'Country/Region of Manufacture': 'France', 'MPN': 'Does Not Apply', 'Body Finish': 'Gold Lacquer', 'Key Finish': 'It has been re-lacquered at some time and the lacq', 'Body Material': 'Yellow Brass', 'Brand': 'Adolphe Saxe', 'Skill Level': 'Will suit any player', 'Type': 'Tenor', 'EAN': 'Does not apply'}",Adolphe Saxe,Tenor,Will suit any player,Gold Lacquer,Yellow Brass,It has been re-lacquered at some time and the lacq,,No,,France,"This saxophone is in very good overall condition for its age. It probably dates from the period 1922–1925, not long before the acquisition by Selmer of the Adolphe Saxe workshop in 1929. It appears to be low-pitched and is the same size as a modern tenor saxophone, with an auxiliary top F key.. It has been re-lacquered at some time and the lacquer remains good.The bell would benefit from roller attention but this is not strictly necessary. There are some white marks at the base of the bell, probably from a saxophone stand. There are a few minor dents which a repairer could blow out and it would benefit from being re-padded. It has no case.",,,,,,,,,
224071474290,2020-07-14T16:49:57.000Z,https://www.ebay.com/itm/Goldstar-Bamboo-Saxophone-Sax-Jamaican-Mento-FOLK-Music-/224071474290,Chinese,Brighton,https://thumbs3.ebaystatic.com/pict/2240714742908080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/e~AAAOSwtG1fBKai/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/N3MAAOSwFOpfBKam/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/6BIAAOSw2SxfBKap/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/kSIAAOSw0aVfBKat/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/124AAOSwqhtfBKaw/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/gCcAAOSwiQRfBKba/$_12.JPG?set_id=880000500F']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,1,Active,PT2H14M44S,Goldstar Bamboo Saxophone Sax Jamaican Mento FOLK Music,GB,false,1500,Opened – never used,true,USD,1.25,,,,,,,,,,,,,Brand,Goldstar,,,,,,,
310200807505,2020-07-14T17:04:15.000Z,https://www.ebay.com/itm/Saxophone-Clarinet-Flute-Leak-Light-Tester-Repair-Pads-Maintenance-Tool-Unit-/310200807505,FixedPriceItem,"Norwich, Norfolk",https://thumbs2.ebaystatic.com/pict/3102008075058080_3.jpg,['https://i.ebayimg.com/00/s/NTAwWDM3NQ==/z/dlQAAMXQiw5RYrHB/$_0.JPG?set_id=8800005007'],16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT2H29M1S,Saxophone Clarinet Flute Leak Light Tester Repair Pads Maintenance Tool Unit,GB,false,1000,New,,USD,50.46,"{'Brand': 'JOHN BILHAM MUSIC LTD.', 'MPN': 'Does Not Apply', 'Instrument': 'Saxophone/Woodwind Leak Light Tester Unit', 'EAN': 'Does not apply'}",JOHN BILHAM MUSIC LTD.,,,,,,,,,,,,,MoreThan,10,,,,,
203021380110,2020-07-14T17:25:43.000Z,https://www.ebay.com/itm/BG-S03M-Alto-Tenor-Baritone-Saxophone-XL-Shoulder-Strap-Metal-Hook-/203021380110,FixedPriceItem,"Kirkcaldy, Fife",https://thumbs3.ebaystatic.com/pict/2030213801108080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFg2MzM=/z/xScAAOSwVHle5l0n/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFg2NDc=/z/3iIAAOSwThFe5l0r/$_57.JPG?set_id=8800005007']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT2H50M29S,"BG S03M Alto/Tenor/Baritone Saxophone XL Shoulder Strap, Metal Hook",GB,false,1000,New,,USD,39.05,"{'ConditionID': 'New', 'Country/Region of Manufacture': 'France', 'MPN': 'S03M', 'Brand': 'BG', 'EAN': '3700031220312'}",BG,,,,,,,,,France,,,,,,,,,,
153998339711,2020-07-14T17:46:15.000Z,https://www.ebay.com/itm/LOVELY-ENGRAVED-SOPRANO-SAXOPHONE-SLADE-CASE-WOW-/153998339711,Chinese,Norwich,https://thumbs4.ebaystatic.com/pict/1539983397118080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/zTEAAOSwov5fBFNv/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/kG0AAOSwtEBfBFN0/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/xRsAAOSwzbxfBFN4/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/6AkAAOSwEZdfBFN8/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/B-YAAOSwMMlfBFN~/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/bpUAAOSwjPJfBFOD/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/rqwAAOSwDzlfBFOH/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/x9UAAOSwVQxfBFOK/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/QR8AAOSwknlfBFOM/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/ZXcAAOSw3O1fBFOP/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/CE8AAOSwO2xfBFOR/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/vqgAAOSwv2tfBFOb/$_12.JPG?set_id=880000500F']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,6,Active,PT3H11M,LOVELY ENGRAVED SOPRANO SAXOPHONE BY SLADE IN CASE #WOW#,GB,false,3000,Used,true,USD,136.27,"{'Body Material': 'Brass', 'Brand': 'SLADE', 'Type': 'Soprano', 'MPN': 'Does Not Apply', 'EAN': 'Does not apply'}",SLADE,Soprano,,,Brass,,,,,,,,,,,,,,,
183774412871,2020-07-14T17:47:51.000Z,https://www.ebay.com/itm/Jupiter-JAS-769-767-Alto-Saxophone-Eb-/183774412871,FixedPriceItem,Harrogate,https://thumbs4.ebaystatic.com/pict/1837744128718080_1.jpg,"['https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/Bb4AAOSwoURcTeH6/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/XuoAAOSwviBcTeIR/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/f0oAAOSw55FcTeIj/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/wowAAOSw1T1cTeJR/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/6KsAAOSwO-pcTeJn/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/PywAAOSwxDJcTeKC/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/U~YAAOSwLNxcTeKY/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/V50AAOSw1XNcTeK6/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/rnEAAOSws6dcTeLN/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/Ec0AAOSwsaVcTeLk/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/zHQAAOSwNepcTeMJ/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/HyAAAOSw66JcTeMX/$_32.JPG?set_id=880000500F']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT3H12M35S,Jupiter JAS 769-767 Alto Saxophone Eb,GB,false,3000,Used,true,USD,757.05,"{'Modified Item': 'No', 'Country/Region of Manufacture': 'United Kingdom', 'Type': 'Alto', 'Key Finish': 'Brass', 'Body Material': 'Yellow Brass', 'Brand': 'Jupiter', 'Skill Level': 'Beginner'}",Jupiter,Alto,Beginner,,Yellow Brass,Brass,,No,,United Kingdom,,,,,,,,,,
203021400832,2020-07-14T17:48:38.000Z,https://www.ebay.com/itm/BG-S40MSH-Alto-Tenor-Baritone-Saxophone-Harness-Metal-Snap-Hook-/203021400832,FixedPriceItem,"Kirkcaldy, Fife",https://thumbs1.ebaystatic.com/pict/2030214008328080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFg2NjE=/z/xVcAAOSwZtpe5mKy/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFg2Mjg=/z/7RUAAOSwyVZe5mK1/$_57.JPG?set_id=8800005007']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT3H13M21S,"BG S40MSH Alto/Tenor/Baritone Saxophone Harness, Metal Snap Hook",GB,false,1000,New,,USD,44.1,"{'Country/Region of Manufacture': 'France', 'MPN': 'S40MSH', 'Brand': 'BG', 'ConditionID': 'New', 'EAN': '3700031224037'}",BG,,,,,,,,,France,,,,,,,,,,
203021401651,2020-07-14T17:49:52.000Z,https://www.ebay.com/itm/BG-S40M-Alto-Tenor-Baritone-Saxophone-Harness-Metal-Hook-/203021401651,FixedPriceItem,"Kirkcaldy, Fife",https://thumbs4.ebaystatic.com/pict/2030214016518080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFg2MTY=/z/jHEAAOSwFIVe5mMr/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFg2Mzc=/z/Mn0AAOSwwvZe5mMt/$_57.JPG?set_id=8800005007']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT3H14M34S,"BG S40M Alto/Tenor/Baritone Saxophone Harness, Metal Hook",GB,false,1000,New,,USD,44.1,"{'Country/Region of Manufacture': 'France', 'MPN': 'S40M', 'Brand': 'BG', 'ConditionID': 'New', 'EAN': '3700031224013'}",BG,,,,,,,,,France,,,,,,,,,,
203021404955,2020-07-14T17:53:03.000Z,https://www.ebay.com/itm/BG-S40SH-Alto-Tenor-Baritone-Saxophone-Harness-Snap-Hook-/203021404955,FixedPriceItem,"Kirkcaldy, Fife",https://thumbs4.ebaystatic.com/pict/2030214049558080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFg2Mjk=/z/pRYAAOSwZEde5mOp/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFg2NTQ=/z/pegAAOSwmIJe5mOs/$_57.JPG?set_id=8800005007']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT3H17M44S,"BG S40SH Alto/Tenor/Baritone Saxophone Harness, Snap Hook",GB,false,1000,New,,USD,44.1,"{'Country/Region of Manufacture': 'France', 'MPN': 'S40SH', 'Brand': 'BG', 'ConditionID': 'New', 'EAN': '3700031224006'}",BG,,,,,,,,,France,,,,,,,,,,
203021415638,2020-07-14T18:06:16.000Z,https://www.ebay.com/itm/BG-S50SH-Alto-Tenor-Saxophone-Yoke-Brace-Snap-Hook-/203021415638,FixedPriceItem,"Kirkcaldy, Fife",https://thumbs3.ebaystatic.com/pict/2030214156388080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFg2MzI=/z/RZYAAOSwcble5mae/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFg2Mjg=/z/D~IAAOSw0rVe5mah/$_57.JPG?set_id=8800005007']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT3H30M57S,"BG S50SH Alto/Tenor Saxophone Yoke Brace, Snap Hook",GB,false,1000,New,,USD,71.86,"{'Country/Region of Manufacture': 'France', 'MPN': 'S50SH', 'Brand': 'BG', 'ConditionID': 'New', 'EAN': '3700031225003'}",BG,,,,,,,,,France,,,,,,,,,,
392865471814,2020-07-14T18:10:42.000Z,https://www.ebay.com/itm/Maui-Xaphoon-Pocket-Sax-Practise-Saxophone-/392865471814,Chinese,Bromley,https://thumbs3.ebaystatic.com/pict/3928654718148080_1.jpg,"['https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/fygAAOSwAX9e6Qj1/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Z6cAAOSwaL5e6Qjo/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/2n8AAOSwalde6Qjx/$_12.JPG?set_id=880000500F']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT3H35M22S,Maui Xaphoon Pocket Sax Practise Saxophone,GB,false,3000,Used,,USD,75.71,"{'Brand': 'Maui', 'Model': 'Xaphoon', 'EAN': 'Does not apply', 'Type': 'Alto', 'MPN': 'XAPH', 'UPC': '094922105882'}",Maui,Alto,,,,,,,,,,,,,,,,,,
264788478758,2020-07-14T18:38:29.000Z,https://www.ebay.com/itm/1-12th-dolls-house-SELECTION-MUSICAL-INSTRUMENTS-AND-STAND-/264788478758,Chinese,"blackpool, Lancashire",https://thumbs3.ebaystatic.com/pict/2647884787588080_1.jpg,"['https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/adkAAOSwMf5fBMDq/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/2uQAAOSwZwdfBMDu/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/kOcAAOSwNU9fBMET/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ASUAAOSwxfxfBMEW/$_57.JPG?set_id=8800005007']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,1,Active,PT4H3M8S,1/12th dolls house  SELECTION OF   MUSICAL INSTRUMENTS  AND STAND,GB,false,3000,Used,true,USD,12.62,,,,,,,,,,,,,,,,,,,,,
143501752169,2020-07-14T18:52:25.000Z,https://www.ebay.com/itm/Selmer-Super-Action-80-series-1-1984-tenor-Saxophone-/143501752169,FixedPriceItem,Corby,https://thumbs2.ebaystatic.com/pict/1435017521698080_1.jpg,"['https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/LbIAAOSwNw1eHgvt/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/QwkAAOSw849eHgvv/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/wkwAAOSwJJxeHgvx/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/HlQAAOSwz5peHgvz/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/UIgAAOSwTvNeHgv1/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/8asAAOSwpJJeHgv3/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/d1QAAOSwHfxeHgv4/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/oUYAAOSwlyBeHgv6/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/QWUAAOSweoReHgv8/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/wiYAAOSwctxeHgv-/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/I~wAAOSwvMBeHgwA/$_12.JPG?set_id=880000500F']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT4H17M3S,Selmer Super Action 80 (series 1) 1984 tenor Saxophone,GB,false,3000,Used,,USD,2523.5,"{'Brand': 'Selmer', 'Type': 'Tenor'}",Selmer,Tenor,,,,,,,,,,,,,,,,,,
203021468009,2020-07-14T19:08:27.000Z,https://www.ebay.com/itm/BG-S10SH-Comfort-Alto-Tenor-Saxophone-Sling-Snap-Hook-/203021468009,FixedPriceItem,"Kirkcaldy, Fife",https://thumbs2.ebaystatic.com/pict/2030214680098080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFg2MjM=/z/ojIAAOSwA1Ve5nWN/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFg2NDM=/z/s0MAAOSwlEZe5nWR/$_57.JPG?set_id=8800005007']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT4H33M4S,"BG S10SH Comfort Alto/Tenor Saxophone Sling, Snap Hook",GB,false,1000,New,,USD,28.96,"{'Country/Region of Manufacture': 'France', 'MPN': 'S10SH', 'Brand': 'BG', 'ConditionID': 'New', 'EAN': '3700031221005'}",BG,,,,,,,,,France,,,,,,,,,,
203021470292,2020-07-14T19:10:38.000Z,https://www.ebay.com/itm/BG-S12SH-Comfort-Alto-Tenor-Saxophone-Sling-Snap-Hook-/203021470292,FixedPriceItem,"Kirkcaldy, Fife",https://thumbs1.ebaystatic.com/pict/2030214702928080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFg2MjI=/z/-DkAAOSwB0he5nX4/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFg2NDg=/z/HQwAAOSwQJ9e5nX8/$_57.JPG?set_id=8800005007']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT4H35M14S,"BG S12SH Comfort Alto/Tenor Saxophone Sling, Snap Hook",GB,false,1000,New,,USD,28.96,"{'Country/Region of Manufacture': 'France', 'MPN': 'S12SH', 'Brand': 'BG', 'ConditionID': 'New', 'EAN': '3700031221203'}",BG,,,,,,,,,France,,,,,,,,,,
203021475410,2020-07-14T19:17:36.000Z,https://www.ebay.com/itm/BG-S70M-Alto-Tenor-Saxophone-Yoke-Strap-Metal-Hook-/203021475410,FixedPriceItem,"Kirkcaldy, Fife",https://thumbs3.ebaystatic.com/pict/2030214754108080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFg2MzY=/z/2MgAAOSwgMxe5ndG/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFg2Mzc=/z/XsEAAOSw6lVe5ndK/$_57.JPG?set_id=8800005007']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT4H42M11S,"BG S70M Alto/Tenor Saxophone Yoke Strap, Metal Hook",GB,false,1000,New,,USD,63.02,"{'Country/Region of Manufacture': 'France', 'MPN': 'S70M', 'Brand': 'BG', 'ConditionID': 'New', 'EAN': '3700031227014'}",BG,,,,,,,,,France,,,,,,,,,,
203021479506,2020-07-14T19:23:32.000Z,https://www.ebay.com/itm/BG-S43CSH-Alto-Tenor-Saxophone-Comfort-Harness-Snap-Hook-/203021479506,FixedPriceItem,"Kirkcaldy, Fife",https://thumbs3.ebaystatic.com/pict/2030214795068080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFg2MTg=/z/IIcAAOSw0rVe5njq/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFg2NDU=/z/QXsAAOSww8de5njv/$_57.JPG?set_id=8800005007']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT4H48M6S,"BG S43CSH Alto/Tenor Saxophone Comfort Harness, Snap Hook",GB,false,1000,New,,USD,59.24,"{'Country/Region of Manufacture': 'France', 'MPN': 'S43CSH', 'Brand': 'BG', 'ConditionID': 'New', 'EAN': '3700031225218'}",BG,,,,,,,,,France,,,,,,,,,,
254646972150,2020-07-14T19:51:18.000Z,https://www.ebay.com/itm/Ammoon-BFlat-Soprano-Saxophone-Includes-2-Brand-New-Books-and-accessories-/254646972150,Chinese,Normanton,https://thumbs3.ebaystatic.com/pict/2546469721508080_1.jpg,"['https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/-KUAAOSwgc5fBNDC/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/GcUAAOSwhuRfBNDE/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/V~UAAOSw9qRfBNDH/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/suAAAOSwWzxfBNDK/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/SqQAAOSwCNNfBNDM/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTQzOVgxMDgw/z/2zMAAOSwcn9fBNDO/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTM4MFgxMDgw/z/D~YAAOSwNmdfBNDP/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTU5OVgxMDY1/z/hp0AAOSwalxfBNDR/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/OTIwWDcyMA==/z/AqcAAOSwkylfBNGv/$_12.JPG?set_id=880000500F']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT5H15M51S,⭐Ammoon BFlat Soprano Saxophone⭐ Includes 2 Brand New Books and accessories,GB,false,1500,Opened – never used,,USD,189.26,,,,,,,,,,,,,Type,Soprano,,,,,,,
254199971159,2020-07-14T19:55:05.000Z,https://www.ebay.com/itm/Winter-Green-Line-Shaped-Alto-Saxophone-Case-Pink-Wave-/254199971159,FixedPriceItem,UK,https://thumbs4.ebaystatic.com/pict/2541999711598080_4.jpg,['https://i.ebayimg.com/00/s/OTAwWDkwMA==/z/FIkAAOSwyVZe5pGh/$_1.JPG?set_id=2'],16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT5H19M37S,Winter Green Line Shaped Alto Saxophone Case - Pink Wave,GB,false,1000,New,,USD,145.01,"{'MPN': 'JW51092 PI Wave', 'Brand': 'Winter', 'UPC': '692080014505', 'ConditionID': 'New', 'EAN': '692080014505'}",Winter,,,,,,,,,,,,,,,,,,,
363039804133,2020-07-14T20:04:23.000Z,https://www.ebay.com/itm/Selmer-S80-C-Soprano-Saxophone-Excellent-Condition-Jazz-Sax-Clarinet-/363039804133,Chinese,Epsom,https://thumbs2.ebaystatic.com/pict/3630398041338080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/IRAAAOSwUD5e2Urw/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/sogAAOSwwSpe2Urx/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/6s8AAOSwcFJe2Urz/$_12.JPG?set_id=880000500F']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT5H28M54S,Selmer S80 C* Soprano Saxophone Excellent Condition Jazz Sax Clarinet,GB,false,3000,Used,,USD,112.3,"{'Brand': 'Selmer', 'Type': 'Soprano', 'Skill Level': 'Professional'}",Selmer,Soprano,Professional,,,,,,,,,,,,,,,,,
